Actual,Predicted
6435.58,6178.6616
1356.57,1284.8915
3839.75,2438.369
21187.87,22021.383
24262.95,20970.53
830.68,446.0291
8100.63,7838.393
6649.57,7424.416
50157.36,54593.484
7623.38,6881.977
5741.41,8408.371
120024.63,121468.44
5982.59,4796.188
7495.6,10017.2705
8523.55,6166.148
95.29,211.99062
1237.09,1036.7719
10685.76,9108.695
1870.0,1998.2512
33689.81,37732.27
1045.0,696.83685
7266.99,6779.098
12073.04,19101.283
67055.0,67222.88
116.84,0.5906246
4568.0,3650.575
1277.62,4603.7217
8130.62,9207.186
13421.8,14227.942
7459.53,7494.0474
36636.58,41154.1
15038.7,16786.117
163268.42,163181.12
30031.23,28751.303
18594.53,14497.462
16836.16,18122.076
3981.78,4058.3716
30013.9,28846.217
18702.99,18446.137
43115.55,49113.305
11350.08,12157.561
1045.36,1520.1198
5738.14,5366.779
22028.67,22558.918
68641.01,67799.34
10681.3,11155.585
806.78,572.08246
8080.48,7510.977
32539.79,28424.111
18182.82,15640.659
1425.0,3664.463
68.31,2339.3997
4351.64,5916.2812
99.84,219.39493
1648.71,1888.2875
4210.34,3576.6416
3060.12,2963.5674
10436.0,13417.481
1930.0,1079.9264
52487.7,53006.734
9529.17,9441.488
9282.86,9524.594
33674.67,30273.768
2577.02,2824.5396
191.4,594.7162
3409.03,5089.0615
7.5,-875.03033
12169.44,13323.142
21702.17,21609.842
8823.45,9692.052
8998.52,8690.885
2697.7,3254.1604
6172.46,7519.2026
6302.88,7323.47
2747.5,2286.8254
39.85,42.909904
22393.09,22597.104
4878.77,3497.152
4331.59,3539.36
4689.44,5457.189
14999.14,15910.4375
314.89,738.4174
6661.32,6184.3447
8003.06,8724.188
14455.35,15306.826
3065.26,1614.4147
13753.49,13625.004
5676.91,5604.101
1670.09,1400.9744
4705.22,4226.5903
6810.88,12400.362
4602.64,5173.325
51178.45,48664.633
4329.06,5797.8506
17649.95,19938.902
840.52,952.0074
5061.86,4956.9087
3316.0,1863.2023
19065.09,20014.52
1857.0,1603.4648
147.39,570.2526
2416.44,2456.4387
11489.39,9587.916
88.0,-361.9081
321.91,1161.1384
22986.24,25475.041
5767.83,5876.155
26987.58,28049.67
203.98,-614.111
8703.76,8110.672
79.25,325.58078
862.28,884.0623
35768.85,35713.023
15973.0,17997.117
5332.53,5972.7383
980.5,1136.2142
2305.14,2542.9636
18159.2,19240.463
5072.32,4188.236
103306.09,96319.02
16.5,-121.00071
2049.76,7957.368
49671.44,49350.605
12.26,-2.052399
39.5,-1592.2457
186.04,328.54367
34283.02,29929.463
3269.11,4113.6294
80868.2,70320.28
10797.08,9390.304
265.0,2249.9595
13407.73,13789.171
93660.66,89874.92
26632.47,28110.434
15848.72,17377.074
8973.4,9882.322
134.52,1672.5681
102356.26,103543.2
2007.57,1584.3042
21053.34,25900.86
4728.64,5159.4375
128.86,832.64703
43107.76,45801.78
10575.78,10749.232
22527.49,23789.266
47.0,-297.67975
5479.74,5930.6846
2787.98,3052.963
9692.25,7011.5312
3207.34,2257.6895
3579.26,3778.148
945.5,499.48288
9643.18,15662.657
7590.38,10109.54
12672.66,16660.857
14515.85,13928.819
9616.11,8735.079
21316.09,23224.152
40.0,-89.8547
3028.45,3768.0142
1879.47,453.87234
3105.5,2379.3782
10512.59,10965.425
34404.5,33514.17
8664.32,8380.999
9805.48,8385.471
18961.14,26239.115
364.44,352.12344
2259.38,1305.1112
14170.34,14696.579
27619.87,31511.96
22985.61,24236.902
4407.64,4728.139
26106.41,25216.203
7145.13,8293.44
15286.77,12750.536
17341.12,16160.756
31597.24,28124.7
400.33,158.6858
31927.86,41504.5
212.18,117.84264
61.87,-138.89574
1107.82,1237.7815
541.88,1628.043
2701.84,2908.7522
7594.14,8689.482
6701.38,7202.9165
421.84,-225.69862
396.0,3566.0007
2686.25,3678.0388
13130.53,15181.398
38204.74,42114.234
3083.0,573.8211
46063.59,42712.176
3755.02,5195.3657
6732.88,7055.042
10.0,-318.43384
581.47,-4045.404
346.68,190.7712
7870.5,8190.921
7467.11,9024.563
6497.02,7863.505
4930.47,4906.3623
22421.31,27172.37
5082.23,6518.5547
471.0,812.5569
14623.65,14877.755
248.28,34.013298
758.59,3584.3796
26052.08,26306.832
17960.38,17397.918
466.27,476.1029
66131.3,66707.984
14117.41,12445.45
18513.08,18956.969
42875.37,41083.625
57187.73,32572.674
30.0,315.32553
17135.7,17894.76
19144.84,22387.898
10922.41,11049.8545
2760.46,2791.6252
585.23,2414.735
3128.98,2941.4749
11707.31,11598.449
815.64,1611.1859
7428.65,8405.224
21827.25,20532.176
387.85,-75.14497
7977.74,7181.3574
31878.23,32748.322
4835.23,3794.2144
228.8,198.5502
150662.63,156090.44
10552.46,10052.157
1440.19,2369.0667
13548.8,13851.084
2321.02,2236.6975
381.12,332.91513
2037.23,1349.2043
5869.2,5808.87
1805.44,1379.8798
19051.38,18718.924
1525.47,1732.4784
146263.17,147586.92
33730.34,39227.758
2896.09,3609.062
1998.61,803.635
36842.02,38429.195
2516.0,2006.775
20.0,-110.49905
15010.6,15475.715
898.28,2211.2412
29691.52,32140.637
2478.74,2109.0757
333.0,791.63116
2789.64,2588.3962
56331.91,54465.5
27.0,272.71924
25507.46,21788.557
108580.58,103206.625
1025.19,181.52652
5736.57,6216.2754
1622.0,1574.8176
11368.4,14178.612
75.15,1250.3142
51824.93,47038.21
3983.16,5934.558
27614.94,28121.756
766.0,1265.0385
8645.27,8547.798
34982.27,33891.99
144.5,-342.14566
3645.26,3564.063
13794.99,7884.2314
3489.64,4566.3887
2248.42,1099.0342
95794.58,95451.9
1610.61,1444.1332
2883.75,4869.4185
253.74,487.5512
9656.81,9892.59
4873.22,4869.5474
2.59,-789.02435
6519.8,6898.3457
5065.21,6297.7344
988.82,1039.3662
4529.75,4724.611
14402.19,16062.179
387.2,260.42145
11.94,-1042.8219
214.96,244.71645
10870.26,8677.326
13390.57,13884.9795
11494.35,13485.095
28043.48,30517.512
17941.01,18362.545
2468.08,2726.6025
8288.97,6998.8833
6001.58,7014.127
303.24,1296.2257
2308.0,1059.0223
31057.77,34331.32
5947.9,7407.382
10384.18,11177.657
63401.67,58007.797
13844.97,13819.371
5327.26,5898.4404
11060.03,12838.817
79792.12,79883.55
1822.0,2195.5735
7914.74,6673.2925
49644.86,51729.336
8814.67,6939.63
13094.04,13342.252
10677.21,10840.214
72.0,-57.172264
2314.34,1782.693
11105.61,11309.436
10569.44,11069.379
2562.98,1990.8893
7013.71,9147.499
91643.49,86740.73
42860.46,40718.066
15.23,-1068.5366
20318.65,20066.352
75912.26,77638.86
15250.61,14731.845
16590.97,17936.973
25126.34,25121.69
16538.02,16155.964
3433.2,3324.7122
940.73,1684.218
803.17,1013.97797
26785.62,25954.496
2865.0,5441.0615
29308.64,21155.777
2492.27,2968.4802
20198.89,16903.453
108.0,-688.21436
6000.25,5103.2114
21060.71,20929.56
99.0,-823.40234
63878.79,66054.125
15301.76,10316.266
19134.16,19647.564
2.0,-373.69766
434.72,522.2546
3609.57,4063.423
9121.5,9992.761
86881.2,87174.32
10665.15,12728.583
433.5,1046.207
144035.29,154042.94
22620.23,22992.285
298.57,-31.16337
40.0,346.80078
162.0,-251.88347
11346.01,10346.2
1141.7,1323.6196
15426.4,14898.476
4325.62,3552.402
18608.84,18100.6
16281.43,16336.868
13011.81,14815.561
1864.6,3410.4446
1288.53,1527.176
4944.3,4774.04
1593.44,1764.262
8658.11,8727.323
0.1,-937.6293
657.17,-277.50644
133569.13,84106.78
6992.45,6051.4995
34245.04,35125.83
-5.0,-1053.7446
448.8,387.35434
3465.4,3639.1494
16918.5,15405.96
1734.0,2087.0725
511.78,3075.9182
-1098.0,348.94275
219.71,-345.96545
17726.7,15961.089
18309.0,17727.145
1775.42,1625.0249
2017.2,1964.205
9301.52,8793.487
5666.83,5487.3564
2304.24,2238.6028
36869.39,29719.658
960.83,608.2052
16689.34,14467.341
39729.78,41736.375
7379.82,8251.745
29084.32,33790.26
32472.27,29854.72
9235.96,15031.842
45920.21,46454.94
656.54,1998.9287
142476.27,131099.73
7761.77,6517.838
31976.96,30659.537
15237.49,15474.003
133.51,352.96573
4639.1,4202.6016
63488.06,60457.44
19931.07,18367.021
397.0,919.33136
64313.56,68030.95
31553.54,29947.693
13025.14,10728.471
11389.65,16974.824
2824.49,2577.408
28151.49,25166.227
68.57,-961.0002
6268.52,6147.1724
44030.87,41948.61
6374.58,7250.1484
3530.88,4111.765
4987.58,2927.2773
1795.06,1979.7986
15614.98,15284.4795
2970.92,4270.7363
32240.39,32145.994
54422.15,52130.742
18592.07,17606.168
2135.97,1827.904
14552.8,13642.258
6223.76,4926.814
4254.92,5310.3306
2830.96,2917.2046
2134.72,1335.1017
326.95,628.1732
11644.3,10429.958
55198.07,51809.473
60351.69,44096.215
30702.03,30475.945
67360.35,68873.72
4491.87,5091.8633
15815.99,17495.44
7336.7,5455.44
6412.82,6998.6133
2055.29,2248.1917
7618.18,6970.0435
55272.9,58389.176
2660.5,3157.125
3917.0,4018.576
844.06,1013.7698
38209.59,37155.066
2098.06,2305.4033
4852.94,5442.0425
42833.54,42766.652
44109.17,44682.766
20936.44,23778.645
12211.87,13909.38
1028.0,1599.8082
18261.39,16602.203
2015.66,2674.976
9576.14,9241.888
127.71,-147.9989
31153.43,31514.775
14174.49,13451.575
62826.63,75252.89
11295.21,11167.135
-23.88,1264.7249
2165.34,2946.067
-13.78,7522.7046
2266.56,2675.454
1200.0,1473.6924
1176.22,1536.0781
5584.47,6197.6606
29267.59,32077.145
40605.08,41673.453
3550.53,3110.5508
360.8,-3.148169
73857.25,75355.91
11692.5,11678.6455
58.88,1015.9826
1296.59,1478.9402
19386.06,17439.377
55051.33,58291.957
43696.5,27925.15
4803.45,5095.4966
14685.33,16233.602
4907.43,6213.5854
30714.86,35250.71
56553.54,57096.04
4739.54,5000.973
5885.0,5235.8813
6281.51,6444.5054
32063.21,32789.375
90946.24,72549.016
6803.84,6112.113
5692.52,6956.5933
3565.01,4233.197
3547.79,3420.3813
4576.35,4166.852
6931.43,7926.0757
99793.19,95753.01
22956.83,21871.63
1534.02,1338.5383
8742.0,9128.693
4.94,119.4061
2166.65,2415.905
64401.88,63601.117
17508.09,17329.898
42908.86,44646.555
14373.98,13299.233
5.97,536.66583
17144.65,17790.656
23558.78,20998.771
44279.49,43307.56
11483.08,12947.257
15.89,318.52127
172350.05,171164.8
8269.59,7478.288
852.96,1325.6626
25052.88,25316.549
4246.85,4510.2397
7234.05,7595.8916
15160.25,15126.842
164442.14,171316.64
47633.81,52401.246
9722.12,10846.002
12198.41,10392.162
4142.76,4994.896
11565.27,12210.661
8168.84,7482.0967
54805.86,49681.777
24790.89,23989.322
1997.98,1433.1914
7417.77,7437.1445
1888.86,2598.875
1117.79,1159.7163
19365.46,18075.033
502.86,1551.3693
8911.49,9648.258
7904.5,5843.549
12821.48,12579.025
3512.75,4087.7302
9910.78,7973.3184
413.25,401.27393
4799.63,4465.097
17828.15,16815.98
54.72,-461.96307
858.9,682.9468
48309.26,49880.79
12113.4,13906.969
1629.0,-155.86562
12050.2,12961.376
22281.11,21813.104
6708.7,6929.959
11623.05,12108.499
34001.47,36712.883
6511.66,7872.336
489.07,-552.43225
67546.26,67093.05
15308.4,15979.09
1410.96,1047.8657
22151.1,22857.736
8126.71,8951.062
71.0,-1299.8065
2787.1,3337.5955
1330.7,1058.196
10977.72,12482.903
669.03,365.3476
24085.9,25093.127
8139.94,10018.409
10954.01,10960.21
6157.52,6731.1885
2806.38,2852.9214
8447.39,13466.327
37415.15,29997.59
8898.17,9886.517
4.47,2197.1973
8632.57,9409.395
18101.52,15310.214
46501.08,38918.453
13880.15,7358.8994
1020.5,1103.7926
38135.8,34515.348
20398.09,22576.322
2.32,-941.04236
23331.6,13844.314
8060.51,5320.2046
12175.76,11796.535
17702.86,17282.725
3166.72,4417.0083
106.29,-1153.8909
2372.0,3206.3967
2268.84,3368.0432
3237.79,2344.3967
5451.25,4041.8726
597.0,-18.651619
54.44,-322.0388
3594.58,4099.054
10465.7,10433.559
7053.34,7498.2617
3439.17,3891.5847
9471.69,12197.892
53658.59,49921.434
1369.13,1509.4647
49413.88,47617.652
6861.07,7171.914
1272.37,508.32806
10120.44,9487.774
58750.26,58750.54
21320.02,17475.373
9159.8,10400.096
7254.4,7029.8965
697.65,271.38034
10522.39,9646.137
25803.52,16088.938
10714.04,14707.736
7873.32,9578.254
156805.32,153563.69
4179.51,4173.1353
48349.82,43487.457
20447.99,15402.313
63180.86,45224.08
20764.51,25268.176
79285.98,79523.58
9830.23,11366.508
574.24,569.739
4735.0,5636.009
17223.12,18653.395
364.4,491.52347
5755.39,5834.2207
405.0,350.47034
14485.96,14356.51
2816.56,3251.8923
824.43,283.77454
5695.49,4062.5137
23597.92,21087.793
5022.9,6330.69
32573.27,34595.08
1800.85,2520.2468
2499.38,6936.4253
21971.99,20791.6
1259.94,11172.097
8646.77,11364.268
3590.9,9714.719
204.0,2223.887
58.92,-631.0586
-5.27,-170.30035
6563.93,5840.728
29012.95,18586.943
3979.5,3560.7107
1920.5,897.1858
10619.39,11923.006
8194.88,7889.983
3311.65,3447.1404
1244.07,654.58704
15709.78,13077.684
61213.75,56834.25
8586.79,6964.5615
701.3,729.145
8238.62,10569.318
16307.76,18263.277
10028.17,8973.186
21232.98,21611.158
11872.34,11331.8545
1168.5,1007.7328
44.92,26.533222
31282.66,31764.092
12234.57,11886.095
2428.92,1684.9786
129.25,898.234
208.63,23.338491
17455.61,12817.234
466.4,865.202
7077.25,7877.682
1556.69,2213.8096
2970.26,2783.821
35848.27,38634.098
-5.68,-481.25565
5923.04,4596.7334
258.21,-533.9659
14935.98,9039.893
12713.1,14173.183
191.63,1335.4495
39156.26,36836.7
8422.48,11465.189
3829.48,4299.0405
1607.33,44.264816
4019.82,3895.3567
205.94,-84.03721
2701.0,3376.2576
242.4,-257.59842
10.0,35.613842
3071.34,2318.4048
124.16,-867.1688
645.89,377.84888
3364.86,3547.693
5182.65,4574.963
13141.07,16403.941
19551.03,17473.324
46633.9,33945.82
31701.09,30677.475
60643.46,62540.547
5711.19,6367.5938
2651.84,2908.9172
19275.19,20151.035
5100.1,6578.754
18547.39,15673.827
613.58,663.8885
1556.53,2329.6548
1342.5,2134.4316
23633.85,27086.953
18960.61,24578.87
29514.95,37134.21
563.2,829.30414
1913.5,2997.3745
28486.45,28881.596
439.72,586.63135
31451.72,30448.123
19076.3,20359.506
104.04,147.32597
25835.41,25820.445
2051.95,1819.3046
5995.7,5140.3623
950.16,1208.5471
13451.92,12292.264
10503.25,11836.96
1527.92,1294.7882
1810.83,940.5964
15168.88,19241.145
4386.57,4708.501
26014.71,26595.477
34879.2,36585.965
1907.37,2614.3477
270.25,782.70935
184.8,334.70563
30421.54,31022.314
3684.17,3658.8909
52290.27,50572.758
411.67,1350.2903
41455.94,37101.9
11012.9,11377.836
3240.2,5859.336
7650.4,5952.383
8776.42,7500.0376
5347.25,5895.4395
265.0,1834.4592
3111.97,2396.3157
1771.05,2416.2751
8953.79,8793.149
9539.3,9303.574
28257.74,29091.889
247.1,12.079263
9322.89,8259.399
307.84,2509.14
5760.71,5197.8784
90.0,193.65497
2691.12,2486.1418
7376.82,9949.616
20155.66,20071.527
4108.28,3831.3044
2.24,-1310.0208
356.36,-112.56664
33304.3,31285.135
7587.91,8246.896
11049.06,11223.27
12637.86,10039.237
13666.71,11847.221
60257.32,58089.895
2734.24,5718.177
22119.65,21317.67
7011.74,6458.104
3223.59,3585.5698
32355.47,31701.752
7763.12,7444.799
4960.08,2592.9106
54822.49,50047.734
540.0,127.26174
2426.06,2620.8892
1157.55,1026.7838
1540.06,1762.3375
38136.25,40342.805
9423.74,10880.342
14401.59,14073.029
123608.76,125007.31
35899.88,34258.344
19886.65,20678.291
16955.54,17209.502
6.4,-2511.3303
20539.21,19236.63
51589.88,53782.992
51.76,-393.83237
27488.98,24216.514
18774.85,18204.404
66327.86,63515.84
1719.3,2292.9565
3254.3,3265.32
2792.33,5245.5854
65.92,-149.2236
885.95,1286.0656
22247.52,23287.773
40977.04,43046.992
901.04,1853.807
23736.6,23189.68
772.25,1407.3489
48532.73,57135.45
5620.98,5900.3633
14337.52,15098.383
1315.95,3447.414
12671.18,9377.239
86611.0,78212.625
1144.05,3863.8794
46998.64,46408.625
26635.58,27733.11
22761.73,27891.582
1958.88,1612.1295
4177.2,4845.1133
12582.49,12672.99
10344.53,11586.078
1490.88,1672.6582
8918.01,10068.026
340.0,4.8379574
1005.46,1189.4702
10957.32,11227.862
7854.1,8878.305
2921.85,2473.9443
1919.0,2867.76
7084.4,6716.8857
5180.26,7911.4175
37238.63,33467.42
3619.38,3854.216
5184.04,4663.9966
4699.25,4000.3196
181.69,543.9045
79.2,405.8084
3365.94,3759.3718
7990.5,8451.215
74.39,737.6998
2606.88,2437.354
66637.37,68543.77
507.37,-924.5146
2250.0,2955.1118
-14.14,-609.7394
7737.75,8161.3022
6405.0,8135.4966
2954.08,3091.342
42.0,472.70587
249.35,-242.71745
7318.36,7012.7124
3764.42,4835.2354
278.83,164.30156
19011.63,19758.97
448.0,1585.1691
791.72,738.4657
23564.72,22890.52
13048.24,12278.603
26344.72,23808.904
28530.68,29039.533
1506.67,1483.2616
399.64,507.60178
3991.2,4762.3477
9194.86,7385.337
28101.85,28738.863
8444.08,8168.9473
10546.23,12343.214
41575.21,42039.008
2178.34,355.10123
8205.75,7239.9355
5439.99,7641.0337
3408.84,2568.666
647.54,802.11096
22225.87,23248.4
20100.19,19497.875
13614.19,14002.253
83961.77,87748.71
47915.46,49344.26
215.48,2332.207
82635.0,77471.66
10795.33,10021.199
4419.47,5585.9336
7850.96,8059.2827
14901.59,13552.095
1100.7,819.66077
44423.99,54782.285
35390.26,29800.348
2685.0,2327.8293
31377.86,34044.6
45744.68,43884.113
30385.84,33250.285
6601.97,6697.259
100.0,68.0392
13450.85,14369.93
80124.1,80733.234
16665.69,18274.64
58893.22,64036.516
5466.91,5774.6543
1776.42,1365.341
35702.31,37158.72
2545.65,2576.8098
15545.51,16558.479
12439.74,11024.203
43800.29,45160.945
21534.71,21709.906
23828.18,22111.719
5583.19,8411.697
33641.04,31071.254
15062.22,15995.554
36833.19,33114.168
7790.17,9530.413
11621.44,11515.898
232.42,94.1696
365.96,272.91745
6551.7,6954.2397
1251.11,1736.7797
3813.19,5469.599
40.32,549.6651
513.96,-402.15793
509.79,-427.58475
2785.58,2771.3977
3890.5,3124.6782
10395.06,9802.435
98907.05,106509.06
42897.31,51250.566
82660.52,83118.06
4270.0,3926.7651
4804.86,4420.4634
7934.66,9514.726
9625.94,14316.546
46541.84,52334.105
24267.31,28050.082
78880.23,76182.39
30.0,289.5276
3674.1,3556.4812
44.25,632.8156
24007.73,23081.975
28195.41,27778.031
4999.93,4953.701
72212.32,68168.69
8.0,110.875244
13711.39,22413.719
5514.79,6386.135
4158.08,5675.2905
6856.62,6384.5107
14180.33,14812.909
14424.96,14103.27
10.47,-1270.3689
52065.48,46550.504
10.13,322.20325
60859.57,59190.023
130.5,-235.88354
2407.08,3393.188
1.5,2277.4663
666.5,381.95905
24318.94,23758.164
3700.6,2471.28
1216.27,567.30304
4706.6,4528.1704
8696.0,8659.999
30534.29,26477.45
1274.71,908.39233
1306.48,1657.3328
14187.75,13669.245
5821.92,6392.7637
7039.53,7174.948
2655.44,5303.643
17927.24,19250.623
24751.23,26636.742
15725.19,15303.369
2908.72,3105.7974
74070.25,70988.86
124513.19,134501.61
4987.9,5195.8125
890.02,1144.9305
40468.99,59445.69
1011.0,1938.9512
38507.69,34316.81
11319.55,10674.787
6957.03,8088.9214
13267.72,12781.85
2334.81,2724.5627
1173.6,764.38995
11264.1,11271.076
42341.8,45607.91
14013.64,14925.827
376.0,-606.2957
6060.48,5672.7183
14645.29,13254.148
4.0,2806.7039
74060.91,68924.42
9431.24,8878.64
624.09,1910.7552
52593.33,52516.04
13059.21,19593.865
8687.79,9766.499
3706.26,3742.7583
2531.29,2308.3
2321.17,2812.6177
2021.9,1719.1677
63137.56,61184.95
6603.2,6259.5713
723.36,51.822643
14.24,-341.43237
15039.44,16762.818
110849.37,102838.38
27961.45,28544.518
12801.8,13254.71
4779.05,6278.965
315.0,-233.54399
2573.52,1998.7422
1355.0,2203.1326
4246.22,4240.2695
2503.08,3637.72
28350.16,26325.162
11.97,-635.98083
10287.06,9818.556
29205.26,32181.783
1614.45,939.07996
5.0,857.49054
2251.07,2003.0282
69489.1,67121.086
1044.46,2405.4348
37374.13,38961.42
125546.97,134472.72
8273.82,6344.6
19817.82,21664.111
39820.96,41127.15
9500.87,11392.73
15160.53,14520.46
1520.92,1077.6718
1643.09,1935.8314
18229.91,17807.81
737.66,877.6865
47896.34,42144.164
18893.26,16106.769
9820.93,12210.456
9595.03,8560.265
4166.36,4328.96
14379.36,14083.045
4771.35,5108.4414
1790.44,2081.782
6.0,-88.54027
14.0,-262.64346
39380.98,31939.959
65.0,1374.5488
3822.94,4099.227
64.06,283.61624
67.64,221.74654
87.0,-312.67557
48240.85,50700.1
2550.72,3887.84
20182.98,21680.342
10296.35,9175.639
11898.04,14248.72
5442.93,8906.741
4420.47,3625.9739
2504.32,2746.6997
35993.58,29924.602
99114.2,95079.17
20792.04,24487.25
21.28,435.82364
98205.07,95144.195
429.38,594.45245
6523.07,6184.6064
102758.9,103137.87
22.14,-360.8129
95331.97,98051.984
18281.71,18600.547
76.92,-473.78632
3913.86,5094.041
2947.07,3159.59
2420.32,3551.2502
1231.5,1936.7603
5392.04,5044.056
23344.36,14515.933
13499.55,13059.727
37433.66,36490.56
4854.32,3701.8342
2885.03,3148.4785
4152.05,4867.092
5278.67,4912.2896
28280.71,30990.016
16869.41,16018.1045
3489.46,3908.124
7207.09,6407.9497
55931.23,48304.336
112118.39,106691.57
443.59,-41.686234
78383.96,73400.305
10.0,235.50667
1619.17,2106.9116
7994.02,7260.2476
13395.69,14413.226
55503.79,53299.406
1734.81,1650.2894
19598.51,19270.668
58614.99,55307.086
8351.94,7772.2935
7921.21,9358.676
4434.87,5407.743
5930.51,6335.3857
74869.72,80060.48
7386.91,7047.61
336.6,1013.6909
6312.79,6643.77
13524.93,16784.281
5.77,84.66277
4606.47,3747.924
1401.0,1179.7292
34119.12,32603.498
18467.72,16671.02
13299.51,15800.161
3815.0,3769.0825
420.68,-70.48743
9323.71,7399.009
44329.85,45472.53
4702.03,5038.7607
8954.5,9361.8545
23205.5,24841.717
17703.5,16664.234
254.5,456.8437
36135.74,45748.668
775.12,482.97073
201.0,1963.3989
13465.12,11168.457
5541.31,5658.991
10641.45,10734.861
33500.16,35051.062
185.48,565.65027
11219.45,11510.126
47867.24,47809.305
7392.19,7325.581
809.7,436.44232
10967.34,10087.395
4249.58,4090.8489
52713.09,56705.477
2727.84,3070.5532
3046.83,2819.4236
5626.7,6061.1016
16301.0,17035.266
3569.99,2425.3354
5006.61,3745.083
22171.13,21049.236
644.13,2689.428
8231.86,8291.106
4721.4,4487.7026
58691.28,56404.48
24369.35,22826.195
54073.98,55529.676
3491.61,4763.829
2089.23,1742.6151
15985.48,16945.943
378.29,509.13522
14865.47,15584.551
6342.74,5514.693
1694.3,2062.4746
51.98,-223.96469
10428.73,11278.655
33.2,109.14273
7586.02,9176.524
4059.4,4354.2373
